Gene Name	log2FoldChange	-log10FDR	product
GADD45B	2.381206522702032	4.562585285782035	10.864457842888497
RFC5	-1.431441132892183	7.583497233414877	-10.855329871084127
FGD1	-2.9820549397910123	3.6385269656474923	-10.850287311471908
SGMS1-AS1	-3.2684447221202864	3.3143133897667396	-10.832650106235695
SNORA52	5.343847464392225	2.0270808667078417	10.832410949674694
QKI	-1.4045983158675057	7.7097019537046405	-10.829034380013956
DPF1	-2.8051489166639314	3.8603975008528613	-10.828989867409552
FKBP5	2.246567674891735	4.819361220766585	10.827021132200981
INO80D	-3.109273892344907	3.480694580593091	-10.822432786664503
SCN10A	4.271161260787589	2.5329845084165585	10.8187853065239
DTX1	4.330864077918779	2.4972818537474404	10.815388272833207
SGTB	-2.585452316174838	4.182768646119805	-10.814348884133942
IL34	4.648876262441035	2.324303675637671	10.805400184376415
D2HGDH	2.0115767707406933	5.364936957180513	10.791982559552578
CYP3A4	-3.8437070911814932	2.806164690724082	-10.786075120759275
TLR8	5.658929382919577	1.9053681824993987	10.782343993225917
DNAH12	-4.284855908135759	2.5157143401292252	-10.779473453484563
FBXO15	-4.47480136976923	2.407029146142578	-10.770977320233268
SLC12A8	-3.751992805242876	2.8691953214363783	-10.765200202865813
SDC1	-3.385467800877854	3.178678480357558	-10.76131364459386
KLF4	4.64467207647117	2.3162100258112366	10.758036030128018
TMED6	-3.7767624546805383	2.848158677295288	-10.756818757381428
XPO1	-1.471206505405718	7.31074292375597	-10.755612548778602
ATRX	-1.725500981510033	6.232968675653071	-10.754993567560664
CABYR	-2.3277419889480035	4.620339951503487	-10.75495930832865
SLC12A6	-3.0117756707778987	3.569332755757055	-10.75002955469973
SAMD14	-3.3625778876290076	3.1932927150394788	-10.73769547231855
TYMP	3.0694048160670957	3.4977866804769286	10.736123282631224
FAIM2	4.070925105650615	2.6347843851551653	10.726009901504383
NRCAM	-3.9281791712751644	2.7286289325306483	-10.718543338905679
CTRC	4.514208449122896	2.3738891324341256	10.716230378915151
NUDC	1.8201327386354131	5.880950203675984	10.704109999995259
FAM117A	1.6539613765844385	6.464491678061505	10.692019554765254
ACR	4.591180992713271	2.3286917241170424	10.691445181654862
ASB16	-3.768129533300108	2.8364117853429733	-10.687967016951344
BIN2	4.910592613697717	2.17631131837085	10.686978285098636
TUBE1	1.799556989852266	5.932624074847265	10.676095122057228
CCNC	-2.2456086525291132	4.7509547024585785	-10.668784987614863
ISG20	3.65537527619568	2.917338568782001	10.663967276617816
PIAS2	-2.280733012293886	4.675203481161518	-10.662890918676371
UBA7	4.31527736564297	2.4698073281620014	10.657903660716624
CNTLN	-2.1446137114641544	4.967770667890221	-10.653949089766808
KCNN1	-4.567076012872359	2.3323104362996516	-10.651839048196006
SLC25A10	2.454493694969099	4.3393505116484095	10.650908471101955
ARHGDIA	1.676800535313229	6.351596944285729	10.65036115627218
ZFHX4	-2.7484332945064374	3.8739166234656786	-10.647201428075029
PPP5D1	-4.064158584217169	2.619534802257624	-10.646204853250946
LYRM2	-3.189538397913158	3.337791040254606	-10.64601268710257
GTF3C3	-1.1156883052820608	9.537731840032535	-10.64113587284065
YWHAZ	-1.5832405135180365	6.720485463449682	-10.640144856242575
ADRB3	-4.034795718658812	2.6369874024470996	-10.63970548155078
WDR63	-2.6256857520106203	4.052035357162138	-10.639371503943892
RSBN1L	-2.6913096228767763	3.9517756821592904	-10.635451920845735
PLXNC1	-3.3339480533932706	3.1894553183906575	-10.633478350133347
CES2	1.7424598265475477	6.1012638087613364	10.631207077935109
MIR637	4.743240282131522	2.235605838017015	10.604015665850703
H2AFY	-2.037680320318295	5.199305686217795	-10.594522876125009
BRWD1	-2.093074782211769	5.059247936658894	-10.589384273177654
RAP1B	-2.8504036927362413	3.7142622276290447	-10.587146769424567
DEFA4	7.29141326543955	1.4511182525925526	10.580702876674797
XXYLT1	-2.372098693053084	4.45908406820274	-10.57738749039755
ELL3	-4.02743589059554	2.62587051589824	-10.5755251597852
REXO2	2.223780878438127	4.754399635480221	10.572742997834117
SNCA	-2.034410249690599	5.187555387939219	-10.55361585206124
CLTB	2.067699144177779	5.1015340664736195	10.548437623241286
ANKRD29	3.7981622152502217	2.7770541053245306	10.547701972549142
EML6	-2.8255367193723218	3.7317527825736145	-10.544204514781583
TSSK3	-3.7964574668484907	2.7771412568568286	-10.543298661087109
LINC00504	-4.85722664913183	2.169691837616773	-10.538685014076002
SET	-1.1273705955360562	9.33769376482877	-10.527041380588331
SRXN1	2.38852745394192	4.404170527638355	10.519482217106082
LIPG	-4.973603115117822	2.1119608889216255	-10.5040552561476
ENAH	-1.620296128481832	6.479460133755147	-10.498644169375838
RTP3	5.503563584705106	1.9073692035113512	10.497327691033055
STX4	1.4401821582050272	7.288365334978452	10.496573717915972
SNAP25	-3.26005380335537	3.216310720719263	-10.485345997853484
FLG-AS1	4.591616285837593	2.283046865954731	10.482875171048219
MYH7	2.4004476315237158	4.365469555589077	10.479081055202688
DGKH	-2.367590542383876	4.422964227242406	-10.471768273721327
STEAP3	2.180816885962942	4.799057280364974	10.46586515372333
CCDC124	2.4044054989141825	4.351269922098696	10.462217327953992
PLA2G16	3.205620407652387	3.2635514774113723	10.461707217413993
ADAMTSL2	3.788407269042197	2.760371859366651	10.457412817284144
GPM6B	-2.9660960505607297	3.524488151992373	-10.453970387872662
IFT74	-3.024294209210195	3.456223049993031	-10.452635355832722
SNHG22	-4.491448279011174	2.3271513374301804	-10.452279869499337
ADAM28	-3.2539501938615283	3.2114462732258113	-10.44988622333901
CEACAM5	5.103319303780557	2.0472918136985725	10.447983833319833
TSPAN11	-3.112472923465312	3.3526703759931733	-10.43509576658302
CHRD	3.5782001269847177	2.915290280836891	10.431492053087876
SPAST	-1.527384786524285	6.824959873150279	-10.424339878888452
POLH	-2.7136977972494387	3.8408354038403782	-10.422866574999293
KLF9	2.308249204986996	4.514674135409793	10.420992983835008
USP44	-2.690273731315802	3.872881205578926	-10.41911057187566
NLN	-1.8973253998368884	5.489862190535903	-10.416054975707949
COX5A	2.8701135247936533	3.629143354559755	10.416053425336962
CCDC136	-2.818510739953215	3.6941573983235796	-10.412022302252636
SLC7A6	-3.6054665994586035	2.885351649991506	-10.403039001737145
PKN2	-1.113632759236497	9.340377374198464	-10.401750227538782
TNFRSF6B	4.955885223068103	2.098121614079707	10.398049903417418
DR1	-1.5253491879875578	6.8151862192053105	-10.395538765448814
MYL3	2.881801995824028	3.6059369364332734	10.391596260228988
LINC00612	-3.6223909313724914	2.868073187869298	-10.389282306250337
NOVA1	-1.826716673271752	5.686127742514199	-10.386944353603756
SLC9B2	-1.7385470068878706	5.973487018170018	-10.385187976123035
SRRM3	3.928652723604515	2.6429529287635436	10.383244221945425
ADAM12	-3.3414680876561644	3.106695670610394	-10.380924441404199
WFDC21P	-3.631489606470612	2.8582349002258214	-10.379650333021637
ACAA1	2.3230158899335875	4.465236893027535	10.372816254820645
ATPAF1	1.8509788189490122	5.603772256751852	10.372463753461783
TMEM181	-1.4639793838740651	7.081150843420326	-10.366658848869806
FAM27B	-4.7530988494535915	2.1806178881156892	-10.364692375100603
FBXO41	-2.645589221993903	3.917482542524785	-10.364049591852842
MAGI1-AS1	-6.602163746441019	1.5658591929584333	-10.338058795781562
RGPD5	-5.479294106055715	1.886550172044099	-10.336963238459626
CALY	-3.630349263739162	2.846443158006238	-10.333582822943322
ZNF529	-2.388313541782325	4.326280717253701	-10.332514822568763
ITGB1BP1	1.5263865742986478	6.768794598457136	10.331797199270179
MDH1	2.3319047812546705	4.428583453123952	10.327034928525062
SATB1-AS1	-5.035587944358877	2.0506502099469937	-10.32622947530608
POT1-AS1	-2.996817247339633	3.4418544337123476	-10.314608729781549
CBFA2T2	-2.5962928856288103	3.9685537565995754	-10.303527884494967
PRAP1	-4.286406263795062	2.4034411185352322	-10.30212506515203
ENTPD2	3.5520964760076357	2.8996353012905853	10.299784335421627
TP53INP2	1.9953330957959676	5.1584946603758315	10.292915120334676
GFY	-4.927673634882313	2.087891132689166	-10.288446087056972
CSRP2	-2.1092499419635438	4.877760580400856	-10.288416221122567
E2F1	-1.9839101658624525	5.183916579003908	-10.284424800068761
FSD1	-3.6877957658857796	2.78803013982631	-10.281685744813405
HIST2H2AC	-4.621754305476353	2.222808777416562	-10.273276037275624
SPATC1	-4.270730434260132	2.401632145164917	-10.25672349425326
CCDC84	-3.8950721427822668	2.6326853089075373	-10.254499207437876
INHBE	-2.919013330736837	3.5108968710772097	-10.248354769516625
EEF2KMT	-3.336932568287996	3.070917570733367	-10.247444856308027
PCDHGA4	4.106458240304317	2.4935680620014224	10.239733115965407
NAV1	-2.1337999318505934	4.793141194419946	-10.227604354003553
HDDC2	1.7970528708630826	5.690527800882249	10.226179321301629
NELL2	-4.565437639781097	2.2392763088798326	-10.223276346430069
SGSM1	3.9806655901700188	2.567043477138674	10.218541637916315
INO80B	4.280816681412245	2.3863212333741783	10.215403743036424
MAP4K4	-1.4676420816895668	6.957101013887509	-10.21053421454646
MEGF10	-3.7969373786716027	2.6884404484956232	-10.20784002922568
EZH1	2.0808720761766786	4.904695209330961	10.206043303254326
SNORA26	-7.507158200696858	1.3590689728624672	-10.202745784937125
IMMP1L	-3.266452607853488	3.1200411178896186	-10.191466446140657
PI16	4.908869432748095	2.0755204032281553	10.188458664451693
FLYWCH1	1.929565978918863	5.276509614015212	10.181373438642055
ZFAS1	-2.6676714409814166	3.814779852023024	-10.176579264873135
GATA1	-4.640243822230532	2.191314075638785	-10.168231602049682
MMP9	-3.7686264543992634	2.6958933670017022	-10.159815061122117
SLIT1	-3.077139099911511	3.300007493019848	-10.154582086772336
ANKRD9	1.788977543024372	5.675964545749744	10.154173107348822
ZP3	-4.6142514850698815	2.200460284316199	-10.153477134743316
MAS1L	7.213706148709774	1.4068098225689412	10.148312667130876
IL17RD	-2.986262786058469	3.394920770041597	-10.138125557192183
ARL2	3.758516807914952	2.694906865624336	10.128852750214467
NEBL-AS1	-3.9866330018343996	2.5402159725533013	-10.126908827967856
RNPEPL1	2.1836483345463282	4.634637856898655	10.120419237442112
TRIM33	-1.4474785286819654	6.9878392910630005	-10.1147473356939
HADH	2.481441420489796	4.07202395560456	10.104488908663857
SLC27A5	-3.3078292553334605	3.0544621305599295	-10.103639194774306
SLC7A3	-4.670521127146407	2.1630667368284104	-10.102648893784728
MLLT6	1.3939275627909837	7.246326248805159	10.100853887185307
C2orf40	4.228091115662319	2.3884276720891835	10.09848982076231
MAZ	-1.8132885425156169	5.567114017766876	-10.094784063294759
CYBB	3.7635815794702445	2.6812415084741623	10.09107115140437
FOXI3	-5.915218758248781	1.7054944518204431	-10.088372773497507
HERC2P4	5.401507364386174	1.867605345050527	10.087884025057404
SNORD23	5.5528561983631075	1.8161802384932781	10.084987694661987
DLG2	-2.2782834093995614	4.4241135397121685	-10.079384478826201
NMI	3.893127138092342	2.5886971544633495	10.07812714434369
SLC25A21-AS1	-2.968158924566034	3.3940721849257485	-10.074145646308699
PDGFRL	3.3949451984634345	2.967212785843478	10.073524800118626
SLC10A1	-3.4710142448672543	2.9009326690607997	-10.06917861771082
CYP4Z2P	6.530431901480759	1.5418299742598556	10.068815650565817
DNM1P46	-3.5235279783502143	2.855943830384982	-10.062997990958163
KRT10	2.4237503197887547	4.148710797803879	10.055439122888211
UBTD1	3.7554865044952224	2.677382177060507	10.054872633326772
HCG23	4.682812550994841	2.146631583933269	10.052273323604648
KCNJ10	-3.8933915932695644	2.5802928944667514	-10.046090663490041
MYO1H	-3.638439802554777	2.761057316428771	-10.04594083722952
MIPOL1	-2.5860479074042053	3.883465246105924	-10.042827173169181
YEATS2	-1.6309150119648828	6.155871390251252	-10.0397030620859
PSMB6	2.543091550405133	3.947555054013353	10.038993902620437
TUSC3	-1.6240196958323398	6.179663271851629	-10.035894867098765
FMNL3	-3.7735027954484246	2.6587473768785337	-10.032790659042313
OSBP2	-2.1787617988260104	4.601484503307928	-10.025538653697192
ERG	4.727447062955929	2.1201831758124348	10.023053727423068
MMACHC	-3.3089448816214246	3.027404691419449	-10.017515258269075
CDSN	-5.061950077303587	1.9789768654723352	-10.017482097159698
LY86	5.698682084995192	1.755796041569875	10.00572344699972
KCNMB4	-1.5762688363835706	6.343706046305958	-9.999386147970114
ACSBG1	-3.712598433537704	2.691442280167475	-9.992244393306914
PLCB1	-2.0231255370273504	4.93836060172754	-9.99092344440474
KRT14	4.624775922112831	2.158767571936668	9.983816288130681
HNRNPC	-1.3989633441321432	7.1362539003993914	-9.983357621078783
RCBTB2	2.1615952956551157	4.615720448388624	9.97731960729597
TDRD10	4.226838563805202	2.360261047906925	9.97644241794027
ATP10A	4.2167653456956495	2.3655748867255237	9.9750742049921
RAC3	-3.253738023394703	3.063998918493354	-9.969449784742073
FIRRE	-4.411228279158492	2.2590155740182	-9.965033383168537
ORC4	-2.218949539662168	4.4886552810005185	-9.96009956947826
GNPDA2	-2.4046948854616277	4.139226837928281	-9.953577606931644
SLC8A3	-4.9419254034946976	2.0134162842226146	-9.95015308280964
BEX1	-2.471421377008239	4.0217148706958	-9.939352103669528
LMO4	-1.4444647247426268	6.875314216615816	-9.931148857423034
SMIM22	-3.8910758890391777	2.5519265620302303	-9.929739916114471
ERVFRD-1	-3.608291767880508	2.7513216439883257	-9.927571238794542
LNP1	-2.777899893133855	3.5705676839422718	-9.918679587650432
PCYT2	1.8368735250960713	5.398865410750881	9.91703293856522
ZNF878	-3.492921126669941	2.839081739603649	-9.916688588604435
ATM	-1.8688911541968425	5.3043924047633535	-9.913332043651149
CEACAM19	3.540837311422115	2.798487386985716	9.908988555383203
LINC01127	5.459723527423301	1.8148529058680118	9.90859510898013
MRPL46	3.4692301664330394	2.8557215221647536	9.90715525162604
MNS1	-3.3726960083256925	2.9368188910767072	-9.904997351109897
MEF2A	-1.3678609433832032	7.2410897141399	-9.904803807505813
LRRC14	-3.369724609532536	2.9391516092314327	-9.904131508774315
FZD1	-1.7905313235993299	5.529798652524803	-9.901277700543025
AGPAT2	3.206180690745314	3.085744730741592	9.893455172272791
ALOX12P2	-3.5368385188682505	2.7960230533304102	-9.88908203466261
CCDC69	1.7222731995089289	5.740972023109094	9.887522254531348
CNPPD1	2.048554986824542	4.824007064790571	9.882243729053545
GBP1	3.6910248577823133	2.6762868864129716	9.878241424307108
MAGI3	-1.6832363281808715	5.868468149395073	-9.878018779834157
WDR72	-4.408619606103603	2.2398570910592492	-9.87467788651399
CSMD3	-5.365569033742801	1.8403528700440268	-9.874540370667921
SUSD5	-3.300702637812968	2.9914153252570466	-9.873772454870071
FKBP6	-5.467196140031985	1.805891453617059	-9.873162784531935
AGAP2	4.582166434647212	2.1537733841717657	9.8689481087884
HRAT92	2.519980615695652	3.915860331727908	9.867892129725874
TIMMDC1	2.324925834793081	4.243465091641139	9.86574162059907
UBL4A	2.23920899598424	4.4057017387923425	9.865286967127222
GNG3	-3.9846901847418805	2.4726586545021236	-9.852778670811677
NTPCR	-1.912671828702592	5.149439832871033	-9.849188501931406
ATAD2	-1.4915633824835806	6.601859288709222	-9.847091571347772
PRR34	5.688793248532095	1.7303222826792606	9.84344571949042
C8orf88	2.5000688743845676	3.93635520645344	9.841159130175884
ZNF524	2.9424887585002484	3.3440584273927834	9.839854330371285
MYPN	3.4113375461006523	2.884024679975591	9.838381674681653
COL4A6	-2.7319684610445973	3.598431017906561	-9.830800050165331
ADAM33	4.149048470767627	2.3679111057817988	9.824577952357654
APOC4	6.449100752939766	1.5233342243322012	9.824135893119713
GPR61	-2.5757369777636687	3.813991248668155	-9.823838292061595
ALAS1	2.1315739050677136	4.608338347569321	9.823013767401632
ZNF821	-2.1361466592136242	4.596673871910925	-9.819169534977076
CPS1	-3.171810845587978	3.0948771742834382	-9.816364987154884
CREB1	-2.2804388465850325	4.303460269418604	-9.813777973117475
UBAC1	2.321109103442577	4.225969190983412	9.80893556005946
MAN1A2	-1.7023102767606988	5.761026640372596	-9.807054854598432
ADAMTS9	-1.8931842634656064	5.179627831911592	-9.805989901983503
DYNLL2	1.9925956047338595	4.920652695766657	9.804870934006459
LBX2	-3.792948185127238	2.5829531668174983	-9.797007526349082
ABCC8	4.462309995688563	2.1951411057240726	9.795400098019375
ZNF32-AS1	-3.629740372160714	2.696217225317824	-9.786568514851247
USH1C	-4.476750335052121	2.1850523045419994	-9.781933636464805
FAM229A	3.3167742035802097	2.9491373460165033	9.781622672082541
C4orf48	-3.4130363448555774	2.865586010426283	-9.780349202894596
SNORA64	5.2138050285730255	1.8757926442096515	9.780017120940574
CA3-AS1	-2.968437903613567	3.294064092873796	-9.778224710219016
C20orf202	3.9676741277766543	2.4642354297365814	9.77728315931642
DPP7	1.8984600030111989	5.1462830438678555	9.77001252295785
FBLN5	4.075276108236831	2.3951761727368375	9.761004231772565
ATCAY	-3.5358144937175293	2.7598939054005465	-9.758472871837927
ROGDI	1.682868191851915	5.798133576748194	9.75749456841811
TUBG1	1.4002583997289502	6.968235234409298	9.75732991826885
HMGB1	-1.3180947373527592	7.401890008111184	-9.756392266155324
MIER1	-1.8252726735261928	5.3430807257394815	-9.752579241136774
PAN3-AS1	-4.078214811690036	2.3913695452957597	-9.752518699849634
GRAP	4.002314471108035	2.4357694215058836	9.748715203975445
DBI	2.706538296299653	3.59839415942989	9.739191597677996
PARL	2.1179129775272325	4.598407326134175	9.73902655197587
ZGPAT	1.8203417399337964	5.3479406785856325	9.735079639919299
PFKM	1.7324689218022638	5.618442891408676	9.733777698286382
SMPD2	1.6965739798597934	5.736814734361855	9.732930605594595
SH3RF3-AS1	-3.7149701716438672	2.61900546559381	-9.729527184053264
SPINT1	-3.2589493791261037	2.9853940697317367	-9.729248149998995
ABCA1	-2.1245744175746766	4.578384791357079	-9.727119201530224
LEFTY2	-2.8086188068538696	3.4631786406003866	-9.726748661484864
CAMK2B	3.2902156106223184	2.954668846997209	9.721497564609663
ZNF2	-2.8341507465316496	3.429768220549372	-9.720480162700529
LIN54	-1.5780000388728617	6.15908904924225	-9.719042759125687
FUNDC2	1.9809961990413825	4.905590834399983	9.71795679699861
BCL2L2	1.8944430558769974	5.129612412246119	9.717758613720113
PLAC9	3.4433573024346202	2.8198448367274525	9.709733310278033
SLC26A4-AS1	4.251860047905926	2.282072997394978	9.703055004028633
SERAC1	-1.7523474074627896	5.535227786607534	-9.699642061577707
LYL1	3.7173625022077057	2.606714675510128	9.690103388695878
PAQR7	-1.8256097018118422	5.3075312748741865	-9.689480588080091
COL4A2	-1.509310747897377	6.419090016017569	-9.688401552896064
BCAN	-3.936352231140137	2.460180389270845	-9.684136564313503
SLA2	-4.156157307594033	2.3297283819665098	-9.682717639419332
CWC25	1.4456299553957401	6.697384595380921	9.681939793888638
USP2	2.0816401047239967	4.650098700254083	9.67983194537383
DKK3	1.7678785036672935	5.475189823389012	9.67947039226736
MIR22HG	3.5300577970381433	2.7414990560924513	9.677650118531867
HBP1	-2.8587690052888526	3.384444548010431	-9.67534517397106
ITGB5	1.1230442453393847	8.614684416475496	9.674671759337683
IK	1.2302090726388286	7.864013678021984	9.674380974058488
BTN3A3	4.477214523407755	2.160336454403045	9.672289749100528
ZMYND15	4.333794931873564	2.2314223947740155	9.6705270653408
CACNG8	-3.3789036102228156	2.8596889744441962	-9.662613399863876
HLA-H	3.568241651475978	2.7074276962686876	9.660756274185585
CRYGS	4.099436720343443	2.353855143954094	9.649480211494714
FAM149B1	-2.778383159682775	3.471110339768361	-9.64407451341317
LGR6	3.9841247572246443	2.420294768719672	9.64275630783734
CTSH	2.0657281235561107	4.666399946694728	9.639513605648036
BIRC6	-1.9223991826427906	5.010549680080474	-9.632276609577799
HIST2H2BF	-3.7388801541861216	2.5745427298963435	-9.6259067189136
DAZAP1	1.449902953622928	6.635615480891724	9.620998484850936
DDRGK1	1.5010123797837813	6.4091421165780345	9.620201660777257
DDX25	-4.4085065770559355	2.1820768604405383	-9.61970019089368
MPC1	3.5368223690791503	2.71944518260808	9.618194553332792
ST7L	-2.5895989608560686	3.713002465299472	-9.615187325795533
MTA1	1.5154423604112837	6.343649699064625	9.613435473572824
GOLGA2P7	-2.875238216889702	3.3427845764053656	-9.611301964910162
TCIRG1	2.9629206149357143	3.2424478771621446	9.607115658098262
ICAM2	3.6475814866922405	2.6323461070147576	9.601696926513421
FAM83D	-3.021388350241807	3.173903136261395	-9.589593960696114
LAT	4.024641748172062	2.381890447121146	9.586255733055983
DEFA6	7.054340049517865	1.3587296316789357	9.584940857219374
NPHS1	-5.037833308637343	1.9021214370676942	-9.58257073273276
C21orf58	-1.876203201011379	5.104693096219135	-9.577441527307029
MAP7D1	2.0600624839759774	4.6409464433369045	9.5606396580601
MYO3A	-4.234623193978003	2.2572972128239694	-9.55880313312628
BZW1	-1.7728751580826676	5.390873511882647	-9.557345729582615
DNAJC2	-2.884931648382236	3.3127129081239635	-9.556950310651176
COX7A2	2.4595148334581634	3.884030819277166	9.552831413620853
SHISA2	-4.689198199028185	2.0370800647759033	-9.552272171023384
FXR2	1.3755289520400424	6.943967589703263	9.55162846166455
ADGRB2	-2.422647749147006	3.942462298783662	-9.551197414245172
FXR1	-1.6191177015167055	5.898348877509509	-9.550121077296836
CLEC9A	5.7086555106189	1.6728778213774453	9.549883193598493
TMEM100	3.949997655442316	2.4170526755556847	9.547352401525531
FSCN1	-1.9774215509609192	4.82734889579049	-9.545703740543512
SLC45A1	3.522281210039434	2.7097971127196447	9.544667453151515
PLA2G4B	4.3511337206664145	2.19351131615513	9.544261054385954
FBXL6	1.8045592833118185	5.286310291934821	9.53946031177779
NDUFB4	2.7688605115474485	3.443445773136229	9.534421024891879
IL32	4.475501600404246	2.127625366443178	9.522190732577114
IGSF22	-3.9136655930790143	2.432524592931593	-9.520087803674912
EFEMP2	1.26276692062025	7.538714173585763	9.519638882415128
CYYR1	2.940091516126006	3.2356860545343573	9.513213117783694
BABAM1	2.0468967309574384	4.647355467245622	9.512656713502242
TPD52	-1.9533684245344263	4.8689750139556045	-9.510902052107946
WDR86-AS1	-2.8249853888544485	3.3655453897349332	-9.507616551527637
LIME1	2.5785072419624204	3.6869849380789077	9.50691736384283
RNF5P1	4.387792456508425	2.166668925034545	9.506893565017794
UBE2G2	1.6384726492825443	5.79972510060459	9.502690950698074
CYP4F3	4.498146283785765	2.1123252095578438	9.501547791519602
PMP2	4.950468717653329	1.9184664234416047	9.497308015115928
GNG5	1.9852699095228705	4.781382320079718	9.492334445978914
CORO1A	3.588971047752958	2.6432407944794036	9.486514683626107
ZNF154	-1.9698569317391588	4.815712749740831	-9.48626514134162
LINC00616	-5.231663440358293	1.8128035967202811	-9.483978301511513
ZNF324	-2.5813122070509955	3.6714962264217705	-9.477278027404182
SLC1A7	3.713897272129267	2.5497219513838028	9.469405399932416
BAMBI	-1.8508094439175904	5.114104893129226	-9.465233633388731
H2AFJ	1.5938853642765318	5.936118751222078	9.461492798180354
DSCC1	-2.4493229739275364	3.8622684668911584	-9.4599428874324
REM2	-2.537873805245259	3.7225613332154732	-9.447390895986418
TUBGCP2	-3.131225181707506	3.0148563519567406	-9.440194128477774
ZFYVE16	-2.3225436986877823	4.064533670359232	-9.440057064197159
GTF2H2B	-4.379288811812363	2.1541093627505288	-9.433467031713649
ZNF24	-1.210311723333725	7.792788838045084	-9.431703688150161
SNORA4	4.840104321387634	1.9481701236984141	9.429346634510976
C10orf62	5.199881513121078	1.812096736718385	9.422688321248962
ZNF718	-2.2341406830845543	4.21732749107502	-9.422102921701613
TMEM191C	-3.480223393408328	2.707257715394477	-9.421861633101043
TOPORS	-2.5871106482933297	3.6403029129895677	-9.417866429208537
KIAA0586	-1.4945741445284062	6.301094485074325	-9.417452899622617
HAUS6	-1.6132434488563043	5.8375203748077835	-9.417341502223856
KDM4B	-1.345870264926507	6.996451898392297	-9.416316570034803
SMAP1	-1.3532289059699603	6.952337188695734	-9.408103647792997
KCNA1	-5.566233000096691	1.689284485128586	-9.402951047674083
MYH7B	2.0221808584513408	4.647922346552574	9.398939600766854
ZNF496	-1.9087853106940051	4.922280866195656	-9.395577412504432
SCNN1B	5.585113506228245	1.6814863355975012	9.391292043483842
ARGFXP2	-3.9676797821094856	2.365147331570501	-9.384147249182478
DEK	-1.2846561074146698	7.2995873472918795	-9.377459467305362
DDX31	-2.6097337596196857	3.59286049131984	-9.376409317801157
S100A12	6.1599035822469945	1.521740296766341	9.373773505300589
DHRS4L2	2.1485767108243046	4.358523054172444	9.364621127785732
GPX8	-2.081311072190831	4.495822418072467	-9.35720497733798
FPR2	6.385476027670961	1.4644328240887892	9.351100692353448
NLRC4	-3.493015028122161	2.672946720015243	-9.336643062383082
STRBP	-1.4615669923382393	6.387402086128859	-9.335616055878353
TMEM141	2.1511314827110386	4.337341971021696	9.330192865148721
MIR3942	6.049491422636733	1.5420189321886184	9.328430303818502
LMBR1	-1.8724463655519932	4.980197731084318	-9.325153141299113
REL	-2.369401650235016	3.9347557885403113	-9.323016858639194
SLC43A3	3.926289810637017	2.3733283115592863	9.318374766971582
RNF43	-3.041326457059612	3.0639155278787347	-9.318367357133363
SPRR2E	5.555703827214654	1.6771971091092697	9.318010398071724
TMEM79	-3.1965541159406916	2.914406749488706	-9.316058890603454
CYFIP2	-1.7585639615545359	5.296443809191333	-9.314135207242506
MAF1	1.548007748638706	6.016834858426084	9.31410698312305
ALOX5AP	4.172793479454836	2.231641419788024	9.3121787649728
ENAM	3.5161261629929745	2.645165192588681	9.30073453909941
DQX1	-3.9134660418673866	2.375686308248385	-9.297167693459352
PCDH1	4.096471995801995	2.267857103547138	9.290213115161476
C16orf45	2.225320321842938	4.1711262058443035	9.282091910836959
JAG2	1.9225456022031175	4.822316619451889	9.271123609158233
PCYT1A	1.7730775578937448	5.227980905040223	9.269615615823849
LILRA2	5.8281552417186235	1.5902954992628415	9.268489049910265
BCS1L	1.673908110100444	5.5360579941414745	9.26685237437981
KIAA0040	3.194147294915648	2.899302373924902	9.260798834814743
SCG5	-3.2466717399395675	2.8518329412281833	-9.25896541731428
CXXC1	1.5927116045923213	5.8125929556939875	9.257784253305394
SIRT2	3.385030636846056	2.734805999062026	9.257402092655344
PCDH11X	-5.474055279828183	1.6908155282273218	-9.255617669508249
GPX2	-3.1823766709950547	2.9081428734442394	-9.254806036369471
ITIH4	3.9408014105919764	2.3479836003987056	9.252937084498047
ZBTB7A	1.69091560531272	5.470325123267324	9.249858117066946
HYDIN	-3.7632870080910505	2.457874109021929	-9.249685702005593
ATL1	-2.8234315003959907	3.275684176167027	-9.248669888338673
PON3	5.3543269069701624	1.7267599591066045	9.24563731092319
PLCL1	2.4852212352741643	3.7195048366641656	9.243792404782747
LINC01563	6.954794739464008	1.3290956420379154	9.243587379489833
GPR183	-2.300390111202272	4.013354336271334	-9.232280627909335
NR2C2AP	-3.325855652682275	2.7733192859519242	-9.223659623875978
ARID3B	-2.228706767197541	4.137130434736566	-9.220450596676288
ZNF33B	-1.4726992185174985	6.259712140229243	-9.218673177060104
KRT7	-4.162924977938876	2.213530430631346	-9.214761119103027
SYT14	-5.518231975534395	1.6696326606728273	-9.213420335521363
GPR137	-3.372988955642862	2.727232122668073	-9.198923829233848
DNAJC19	2.263058112269481	4.06261760575009	9.193939729741556
DMKN	-2.4474737552549994	3.755932968500857	-9.19254736690285
PLK3	2.0397049755751193	4.504549887578528	9.187952818420268
CALCOCO2	3.1209051293393193	2.943593739573557	9.186676800526222
ZNF662	4.504645875977947	2.0385330262090138	9.182869389557279
RNF216-IT1	6.935620800246614	1.3234227920603154	9.178758644133973
SPG11	-2.728993821157147	3.3614825058057143	-9.173464988271638
C12orf49	-1.9174937743842424	4.783743766477794	-9.172798890470597
PPFIA3	-3.0678219233864943	2.989643861230832	-9.171694980601796
NDUFS3	2.408813919252767	3.807240629638064	9.170934222616838
