Term	fdr	es	nes	gene %	lead_genes
regulation of heterotypic cell-cell adhesion (GO:0034114)	0.7665137022694299	0.38939444863501166	1.078828675655682	16.12%	FLOT1;APOA1;BMP7;AGER
regulation of protein binding (GO:0043393)	0.7662427881000892	0.27517520762862724	1.0787123984534464	26.00%	FLOT1;CSNK1E;XIRP1;CRK;PDGFB;VTN;HIP1R;CLDN5;AKT1;NES;MARK2;PRKACA;CTNNBIP1;DVL1;SYMPK;CTSZ;DNAJB2;HDAC5
protein homotrimerization (GO:0070207)	0.7652193375655876	0.4806973398345632	1.078672004809603	9.46%	STEAP4;SCARA5
protein trimerization (GO:0070206)	0.7652193375655876	0.4806973398345632	1.078672004809603	9.46%	STEAP4;SCARA5
mitotic spindle organization (GO:0007052)	0.7867520440781357	-0.170703028897052	-1.078646397218152	16.53%	ITGB3BP;EML4;DYNLL1;NEK6;CEP126;SGO2;CHEK2;SPDL1;ZWILCH;BUB3;MAP9;CENPC;EFHC1;RAB11A;NSL1;SEC13;ZNF207;RAN;KIF2A
smooth muscle contraction (GO:0006939)	0.7651394213376873	0.4120639947898723	1.078472626903336	16.67%	MYH11;SMTN;ADRA1A
morphogenesis of an epithelium (GO:0002009)	0.786967304832947	-0.349889500682726	-1.0778460393529585	16.46%	LIN7C;AHI1;ACTG1;TBX18
positive regulation of cellular biosynthetic process (GO:0031328)	0.7665108628604148	0.26729849664839167	1.077704210612727	36.98%	RGCC;IGF2;PLIN5;DDAH2;FABP3;PDGFB;PTH1R;PPARGC1A;APOA1;ZNF205;CD36;CCL21;AKT1;SORBS1;FXR2;ASIP;BCL3;TYRP1;HBB;MID1IP1;NR1D1;EGR1;KLF2;PCIF1;KLF4;GIPC1;SLC27A1;NR1H3;SREBF1;NSUN5;SCARB1;NR1H2;CTC1;ERBB2;METTL3;SMOC2;LDB1;PRKD2;CTDNEP1;PRMT1
establishment of protein localization to mitochondrion (GO:0072655)	0.7661016858888069	0.31277372010155025	1.0776392941157649	10.22%	SLC25A6;PINK1;TIMM22;PAM16;AKT1
cellular glucose homeostasis (GO:0001678)	0.7856596562119413	-0.26939647274974976	-1.0776183198772618	2.86%	ZBTB20;SOX4;PCK2
positive regulation of transcription, DNA-templated (GO:0045893)	0.7660606575594937	0.24007019021957976	1.077431498419465	33.90%	CSRP3;CHCHD10;NKX2-5;RGCC;DDX39B;IGF2;MLIP;TAF15;TESC;CDKN1C;CD74;HLA-DRB1;KCNH2;ZBED1;NR4A1;RXRB;MLLT6;PBX2;KLF15;HRAS;ATF6B;SMARCB1;TCF15;NOTCH4;SOX18;HAND1;CITED4;PHF10;FOXO4;DLL1;PDGFB;IRF6;NME2;PPARGC1A;AATF;MEOX2;TBX5;POMC;PER1;ITGA6;IRF7;ZNF513;ESRRA;GLIS2;TAF9;PROX1;IRX6;SBNO2;ABRA;MYOCD;CDK7;AKT1;HEYL;DPF3;JUNB;ZBTB16;HEY2;RORC;PPARGC1B;LPIN3;DYRK1B;HEY1;FOS;RXRG;NR0B2;HOXB2;RGMA;USP22;GATA2;BMP5;PRDM16;LMO2;DOT1L;MED25;IRX3;CD38;ESRRG;WNT11;NR4A3;TFEB;FHL5;HSF1;SPI1;BMP7;BLM;TP53INP2;MAPRE3;DBP;HELZ2;TCF20;KAT5;SCX;CAND2;MAFF;BCL3;HLF;NR4A2;MED16;USF2;SREBF2;DNM2;LYL1;MRPL12;NR1D1;WBP2;MED24;ACVRL1;CASZ1;NFKB2;APOE;EGR1;IER2;DVL1;IRF1;TGFB1;MEF2D;RASL11A;KAT2A;RPTOR;THRA;MAP2K7;ATF3;TRIM45;CD40;SOX17;TRIM28;TEAD2;KLF2;DEAF1;JUP;ZBTB48;HMGA1;HDAC5;JUN;CAPN3;UBE2V1;PFKM;PPARD;MAP2K2;CRTC2;MPND;CSRNP1;KLF4;MAFB;SRF;DRAP1;NFKBIA;E4F1;AKAP8L;AGT;EIF5A;NR1H3;APBB1;ALYREF;ZBTB17;ZNF76;SREBF1;PPARG;ZMIZ2;RHOQ;ETS2;LRP5;JUND;MZF1;RARB;NR1H2;TBX3;YBX1;TAL1;GPER1;AFAP1L2;HAND2;KAT8;FSTL3;TAF6;INPP5K;PELP1;ZBTB18;NFIL3;ERBB2;AGRN;NR2C2;ATOH8;GATA4;GPATCH3;ETV1;FHOD1
lipid translocation (GO:0034204)	0.7849971098301606	-0.4106352628063261	-1.0771654079022626	8.73%	ABCA1;ATP10D
folic acid metabolic process (GO:0046655)	0.7815773081394696	-0.32528278782569076	-1.0770475888007716	4.04%	ALDH1L2;MTHFD1L;MTHFD2
folic acid-containing compound metabolic process (GO:0006760)	0.7815773081394696	-0.32528278782569076	-1.0770475888007716	4.04%	ALDH1L2;MTHFD1L;MTHFD2
positive regulation of urine volume (GO:0035810)	0.7669586201176539	0.4972364993234799	1.0768363238185288	10.52%	NPR1;NPPB
ribonucleoside monophosphate biosynthetic process (GO:0009156)	0.7829355162242183	-0.36107576538758945	-1.0757667176148424	43.45%	PPAT;ADSL;IMPDH2;PAICS;ADK;GMPS;ATIC
epithelial to mesenchymal transition (GO:0001837)	0.7695289674754983	0.3368548330989791	1.0755817057483386	35.33%	NOTCH4;HEYL;HEY2;HEY1;BMP7;DLG5;TGFB1;TRIM28;TBX3;TGFBR3;NOTCH1
regulation of mitotic metaphase/anaphase transition (GO:0030071)	0.7835141917581881	-0.3069327670379326	-1.0748041161743715	42.29%	NEK6;ANAPC11;RIOK2;HECW2;LCMT1;NSMCE2;CDC23;CDK5RAP2;CDC27
regulation of calcium-mediated signaling (GO:0050848)	0.7709448349593249	0.4850044678743589	1.0747918639993599	15.29%	MAPT;P2RX5;RGN
epithelial cell migration (GO:0010631)	0.7823706636199026	-0.22535036124180588	-1.0745092098298388	2.30%	SCG2;FAP;DPP4;LOXL2
regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	0.7713236570299945	0.4537273339826952	1.0744096916668737	27.90%	CD74;LPL;OAS3;KLF4
termination of RNA polymerase II transcription (GO:0006369)	0.7817779907998622	-0.24207700990281406	-1.0740122383932538	34.60%	TTF2;SNRPF;CPSF2;CPSF3;SNRPE;SNRPG;WDR33;SETX;MED18;CLP1;CSTF3;NCBP2;SNRPD3;CSTF1
regulation of chromatin organization (GO:1902275)	0.7729434377224996	0.47658720260609966	1.0735255958085073	1.35%	IGF2
regulation of carbohydrate biosynthetic process (GO:0043255)	0.7726464295272568	0.4550431815314772	1.0734148023543544	41.49%	GNMT;ZNF692;PDK2;DGKQ;SIRT7
epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)	0.7736175301622394	0.4696474669048284	1.0727983047683571	10.93%	HEYL;HEY2
positive regulation of endocytosis (GO:0045807)	0.7738242340091736	0.34391508650871766	1.0724835128361798	10.13%	FLOT1;DLL1;VTN;CCL21
transcription elongation from RNA polymerase II promoter (GO:0006368)	0.7821378659525121	-0.1978311522544957	-1.0724110019156436	34.19%	POLR2F;ELP4;GTF2H5;ELL3;MNAT1;SUPT16H;TCEA1;GTF2H1;WDR61;CCNH;CCNK;MLLT3;POLR2K;POLR2G;LEO1;POLR2H;CCNT1;GTF2H3;ELP2;NCBP2;ELOF1;AFF4;CDC73
DNA-templated transcription, elongation (GO:0006354)	0.7821378659525121	-0.1978311522544957	-1.0724110019156436	34.19%	POLR2F;ELP4;GTF2H5;ELL3;MNAT1;SUPT16H;TCEA1;GTF2H1;WDR61;CCNH;CCNK;MLLT3;POLR2K;POLR2G;LEO1;POLR2H;CCNT1;GTF2H3;ELP2;NCBP2;ELOF1;AFF4;CDC73
regulation of cell differentiation (GO:0045595)	0.7743643808724238	0.27605893210291454	1.072060408820164	22.69%	IGF2;NOTCH4;DLL1;KLHL41;BCL6B;HEY2;RORC;HEY1;SPOCK2;LTBP4;PLEKHB1;EPHA3;PRKACA;GNB3;NR1D1;PPP1R13L;CASZ1;HOPX;TGFB1
negative regulation of vascular permeability (GO:0043116)	0.773892081587334	0.441683486963302	1.0720277187637008	12.80%	RAMP2;CLDN5;PDE2A
positive regulation of protein export from nucleus (GO:0046827)	0.7733542306409708	0.4181254630624077	1.0720183205952438	6.85%	YWHAE;RAPGEF3
positive regulation of receptor signaling pathway via STAT (GO:1904894)	0.7817042845433666	-0.35747831010975545	-1.071839125999861	1.93%	IL6;LEP
negative regulation of viral release from host cell (GO:1902187)	0.7736922030056823	0.4725220802240637	1.0716583260761687	27.32%	TRIM26;TRIM28;CHMP3
phospholipid homeostasis (GO:0055091)	0.7738639944929634	0.5060500283186059	1.071360495497061	9.13%	FABP3;APOA1
DNA methylation or demethylation (GO:0044728)	0.7729123936821866	0.4766522975375086	1.0712977886880586	11.91%	EHMT2;FOS
DNA alkylation (GO:0006305)	0.7729123936821866	0.4766522975375086	1.0712977886880586	11.91%	EHMT2;FOS
autonomic nervous system development (GO:0048483)	0.782147195590553	-0.4086352960951528	-1.0709214905973619	3.31%	SOX4;FN1
positive regulation of interleukin-1 production (GO:0032732)	0.7747578806090668	0.35400028107885834	1.0703253072261425	24.49%	GSDMD;LPL;CD36;TYROBP;AGER;EGR1;LGALS9
retrograde axonal transport (GO:0008090)	0.7826114750687805	-0.4021198808068419	-1.0699954163835836	19.42%	MGARP;MAP1A;DST
chondrocyte differentiation (GO:0002062)	0.7811717341442088	-0.3079301238393255	-1.0698369040150308	35.57%	RUNX1;RUNX2;NFIB;SULF1;BMP4;SOX6;BMPR2;CREB3L2
maintenance of protein localization in endoplasmic reticulum (GO:0035437)	0.77955724117727	-0.3841706813489333	-1.0697594910655157	61.63%	KDELR3;INSIG2;KDELR2;HSPA5;KDELR1;TAPT1;GPAA1
positive regulation of monooxygenase activity (GO:0032770)	0.778268331266467	-0.3274432163976939	-1.069576745443042	9.41%	HTR2B;NPR3;VDR;ATP7A
protein insertion into ER membrane by stop-transfer membrane-anchor sequence (GO:0045050)	0.7771234386359346	0.5077910639684757	1.0691554132071839	1.62%	EMC6
regulated exocytosis (GO:0045055)	0.7768273753632163	0.2684503881662016	1.069047831896151	15.35%	ACTN2;CFD;IGF2;VWF;RAB3A;CPLX3;PDGFB;VAMP7;F13A1;CLEC3B;APOA1;CD36;CPLX1;A2M;ITIH4;F5
regulation of osteoclast differentiation (GO:0045670)	0.7793513595193224	-0.3427046322239195	-1.0685237666039578	1.84%	LRRC17;FBN1
chemical homeostasis (GO:0048878)	0.7785004042914667	0.32262598258838565	1.0681519644355602	19.99%	SLC4A3;WNK2;FITM2;ATP13A2;PNPLA2;CLN8;USF2
positive regulation of receptor internalization (GO:0002092)	0.7785682659713233	-0.31464416018322666	-1.0680959753984982	15.09%	SFRP4;ANGPT1;NTF3;AHI1
macrophage activation involved in immune response (GO:0002281)	0.780268010244745	0.5052142599674284	1.0672045742225553	12.90%	SBNO2;TYROBP
positive regulation of leukocyte activation (GO:0002696)	0.779324583332371	-0.43608149571724425	-1.0670239662202357	17.12%	THBS1;TSLP
long-chain fatty-acyl-CoA metabolic process (GO:0035336)	0.7802167522761467	0.4360459587083224	1.0669976727046477	40.99%	DGAT1;TECR;ACSL5;DGAT2;ACSL1;HACD1
positive regulation of ossification (GO:0045778)	0.7797830559941482	0.3769861941703515	1.0669490550311995	22.69%	PKDCC;ZBTB16;BMP7;PTN;TGFB1
regulation of inflammatory response (GO:0050727)	0.7795704759119999	0.26455683423924736	1.0668058060404924	32.45%	S100A9;DDT;METRNL;PLA2G2A;CDH5;TNFRSF1B;S100A8;LPL;BCL6B;APOA1;SBNO2;ACE2;PDE2A;GPSM3;GBA;NAPEPLD;GPRC5B;NR1D1;APOE;GPR4;VAMP2;PPARD;KLF4;NFKBIA;AGT;NR1H3;PPARG;GPER1;BCL6;ABCC1
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	0.7793934263346085	0.2827757042453184	1.0666628195747807	17.49%	IER3;PIP4K2B;PDGFB;FLT1;PIP5K1B;KDR;GH1;MYOC;LIME1;FGR;PPP2R5B;SEMA4D
regulation of proton transport (GO:0010155)	0.780144285144858	0.5013672675159783	1.0661359049080772	41.54%	SLC9A3R1;PPIF;PHB2;DNAJC30
lung development (GO:0030324)	0.7798698271687623	0.35624469563230454	1.0660217620324515	14.82%	BAG6;PROX1;PDPN;WNT11
ER overload response (GO:0006983)	0.7820376036005047	-0.4389239838738081	-1.065214473204624	23.07%	TMCO1;ATG10;DDIT3;TP53
skeletal system morphogenesis (GO:0048705)	0.7803896570333942	-0.305786668892295	-1.0651610002773146	18.25%	SFRP4;ANKRD11;PDGFRA;TGFBR1
negative regulation of mRNA catabolic process (GO:1902373)	0.7822644765041735	0.3680356711721074	1.0648368326114674	41.21%	TAF15;RBM24;AXIN2;YBX1;PAIP1;DHX34;LARP1;FUS
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)	0.7826859054720213	0.44178815313857034	1.0644410865342917	8.94%	CD74;TAF9
nuclear membrane reassembly (GO:0031468)	0.7768441401284223	-0.23206401766004414	-1.0644379120655427	76.88%	SEC13;RAN;NUP93;NUP107;SUMO1;REEP3;SEH1L;NUP37;VRK1;SPAST;NUP35;CHMP4A;CHMP6;PPP2R1A;NUP133;REEP4;LEMD2;CHMP7;RANGAP1;SIRT2;VPS4A;CHMP4B;CHMP3;EMD
mitotic nuclear membrane reassembly (GO:0007084)	0.7768441401284223	-0.23206401766004414	-1.0644379120655427	76.88%	SEC13;RAN;NUP93;NUP107;SUMO1;REEP3;SEH1L;NUP37;VRK1;SPAST;NUP35;CHMP4A;CHMP6;PPP2R1A;NUP133;REEP4;LEMD2;CHMP7;RANGAP1;SIRT2;VPS4A;CHMP4B;CHMP3;EMD
mitotic nuclear membrane organization (GO:0101024)	0.7768441401284223	-0.23206401766004414	-1.0644379120655427	76.88%	SEC13;RAN;NUP93;NUP107;SUMO1;REEP3;SEH1L;NUP37;VRK1;SPAST;NUP35;CHMP4A;CHMP6;PPP2R1A;NUP133;REEP4;LEMD2;CHMP7;RANGAP1;SIRT2;VPS4A;CHMP4B;CHMP3;EMD
glutathione derivative biosynthetic process (GO:1901687)	0.7741449912059699	-0.34792785350406163	-1.0640790589700686	65.26%	MGST1;AKR1A1;MGST3;ESD;GSTA4;GSTM3;GSTM4;GSTO1;GSTM2
glutathione derivative metabolic process (GO:1901685)	0.7741449912059699	-0.34792785350406163	-1.0640790589700686	65.26%	MGST1;AKR1A1;MGST3;ESD;GSTA4;GSTM3;GSTM4;GSTO1;GSTM2
fibroblast growth factor receptor signaling pathway (GO:0008543)	0.7725095323235739	-0.23708655724937586	-1.0640148093120194	26.32%	POLR2F;FGF7;ANOS1;FRS2;SHOC2;POLR2K;POLR2G;FGF2;POLR2H;SETX
negative regulation of cell cycle G1/S phase transition (GO:1902807)	0.7708915212220164	-0.25173275002035866	-1.0639568781820927	20.68%	CDKN2B;CDKN2A;DACT1;APC;CCL2;CDK6;PRMT2
maturation of LSU-rRNA (GO:0000470)	0.7691628102212011	-0.25423692841871653	-1.0639546064240033	36.88%	RSL1D1;WDR12;RRP15;NIFK;RPF2;DDX18;RPL35;MAK16;EIF6;RPL10A;SNU13;RPL7L1;ZNHIT6
positive regulation of nucleic acid-templated transcription (GO:1903508)	0.7840764805594553	0.24451739302557607	1.0636577767317987	33.79%	NKX2-5;TAF15;TESC;CDKN1C;CD74;HLA-DRB1;KCNH2;RXRB;NOTCH4;SOX18;PDGFB;IRF6;NME2;PPARGC1A;TBX5;IRF7;GLIS2;IRX6;MYOCD;AKT1;ZBTB16;HEY2;RORC;DYRK1B;HEY1;FOS;NR0B2;USP22;PRDM16;CD38;ESRRG;WNT11;TFEB;BMP7;BLM;TP53INP2;MAPRE3;KAT5;SCX;CAND2;BCL3;MED16;DNM2;LYL1;MRPL12;NR1D1;WBP2;MED24;ACVRL1;CASZ1;APOE;EGR1;IRF1;TGFB1;KAT2A;MAP2K7;TRIM45;SOX17;TRIM28;TEAD2;KLF2;DEAF1;ZBTB48;HMGA1;JUN;CAPN3;UBE2V1;PPARD;MAP2K2;KLF4;MAFB;AGT;NR1H3;APBB1;PPARG;ETS2;LRP5;NR1H2;TAL1;AFAP1L2;HAND2;KAT8;INPP5K;NFIL3;ATOH8;GATA4;GPATCH3
nucleotide-excision repair, DNA gap filling (GO:0006297)	0.76929287652792	-0.2733902270922346	-1.063197110079298	35.84%	RFC1;UBA52;POLD3;RPA3;POLK;UBB;RFC4;RPS27A;PCNA
positive regulation of epidermal cell differentiation (GO:0045606)	0.7677604376703997	-0.39289299407128675	-1.0631229616004911	5.25%	SFRP4;VDR
amyloid fibril formation (GO:1990000)	0.784958882193221	0.30834358511306775	1.0630744202801943	28.80%	NPPA;TSPAN15;APOA1;CD36;MAPT;HSPG2;LYZ;TSPAN33;GSN;MFGE8;FURIN
glycolipid metabolic process (GO:0006664)	0.7846180578670348	0.31422504795610334	1.0629812210997582	50.92%	ST6GALNAC6;NEU1;CPTP;GBA;NEU3;SMPD4;ST3GAL4;GBA2;ABCA2;GBGT1;SMPD2;PGAP3;CERK;ARSA;B3GALNT1;SMPD1;CTSA;ST6GALNAC4;ST3GAL6;SUMF2
cellular copper ion homeostasis (GO:0006878)	0.7673320128707114	-0.3145381235698079	-1.0625902826079314	14.25%	ATOX1;ATP7A;SLC31A2;SLC31A1
regulation of exit from mitosis (GO:0007096)	0.7851856459176856	0.334569032860338	1.0625240762270212	5.28%	RGCC;UBE2E1;ANAPC2
RNA methylation (GO:0001510)	0.7659078231662099	-0.20822918215938183	-1.0624798045038628	32.74%	METTL6;BCDIN3D;THUMPD2;ZC3H13;METTL14;METTL1;TGS1;TFB1M;ALKBH8;TRMT5;THADA;TRMT112;TRMO;MTO1;METTL2A;METTL2B;THUMPD3;TYW3;METTL16
negative regulation of protein localization to membrane (GO:1905476)	0.7848602433874496	0.3454172625152694	1.062430170677779	32.67%	DMTN;BCL2L1;ABI3;PPP2R5A;TGFB1;GDI1;RHOQ;INPP5K
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	0.784431746101055	0.31700050822830966	1.0623764857701063	38.44%	HSPA1A;HSPA1B;APOA1;LAPTM5;RFFL;TRAF1;SPPL2B;MADD;GAS6;GPS2;TRAF2;SHARPIN;SPATA2;RNF31
protein localization to cell-cell junction (GO:0150105)	0.7843321258275731	0.41374857999411563	1.062198112891875	18.30%	SCRIB;CDH5;TJP1
positive regulation of glucose transmembrane transport (GO:0010828)	0.7840997888677282	0.3784000385234079	1.0620658470350102	22.85%	GH1;AKT1;SORBS1;NR4A3;CAPN10;C3
negative regulation of small molecule metabolic process (GO:0062014)	0.7842366456940556	0.4547361585130436	1.0617825778304892	22.46%	CLK2;PGP;GSK3A
glycosaminoglycan metabolic process (GO:0030203)	0.7663592491215604	-0.21813951684384886	-1.0615799180336276	10.89%	GPC6;GALNT5;HEXA;EXT1;UGDH
regulation of protein kinase activity (GO:0045859)	0.7846085582279154	0.2904362761281636	1.0614133830145869	35.19%	DBNDD2;CAV3;AGAP2;DAXX;CCL21;AKT1;TRIM27;FGR;MAPRE3;TSPYL2;DVL1;SLC9A3R1;CEP85;TTN;TAB1;PRKAG2;HSPB1;INPP5K;MMD;GAS6;LAT
7-methylguanosine mRNA capping (GO:0006370)	0.7639542727157937	-0.2535990191717453	-1.0611238578333682	25.30%	POLR2F;GTF2H5;MNAT1;GTF2H1;CCNH;RNMT;POLR2K;POLR2G;POLR2H
7-methylguanosine RNA capping (GO:0009452)	0.7639542727157937	-0.2535990191717453	-1.0611238578333682	25.30%	POLR2F;GTF2H5;MNAT1;GTF2H1;CCNH;RNMT;POLR2K;POLR2G;POLR2H
negative regulation of response to external stimulus (GO:0032102)	0.7848357509538856	0.28411204210717994	1.0610764130555148	45.87%	METRNL;CRK;CDH5;NFKBIL1;APOA1;GBA;NR1D1;APOE;PPARD;KLF4;SIGIRR;NR1H3;CACTIN;PPARG;GPER1;MAPKBP1;C1QBP;MVK;SIRT2;GPS2;SHARPIN;EPHA4;DUSP3;MUL1;LPCAT3;PTGER4;PPM1B;TEK;TRIB1;PRKCD
positive regulation of epithelial cell differentiation (GO:0030858)	0.7625822167694775	-0.3789944497622243	-1.0610039112549738	25.92%	SFRP4;AHI1;FGF2;BMP4
venous blood vessel morphogenesis (GO:0048845)	0.7848461437581062	0.5007484243759689	1.060836566307839	43.08%	PROX1;NOTCH1;TBX20;ENG
positive regulation of T cell differentiation (GO:0045582)	0.7878168385642842	0.40424846601667125	1.0593930516808645	2.85%	HLA-DRB1;HLA-DRA
positive regulation of calcium ion transport into cytosol (GO:0010524)	0.7876969079664128	0.375227668592354	1.0592155023876901	4.18%	RAMP3;CASQ1;APLNR
tRNA metabolic process (GO:0006399)	0.7657164963291587	-0.30570610738630705	-1.0589742966546911	24.22%	POP1;SSB;RPP30;DTD2;ADAT1;THG1L
positive regulation of smooth muscle cell migration (GO:0014911)	0.7885373123896499	0.39497037823011993	1.058646363828229	15.26%	PDGFB;VTN;AIF1;NR4A3
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	0.7884177238261456	0.3831431687013074	1.0584745357727219	11.73%	PARN;CNOT3;ZFP36
maintenance of blood-brain barrier (GO:0035633)	0.7887406232561086	0.37570388246429237	1.0581138210744858	7.82%	ESAM;CDH5;CLDN5
platelet degranulation (GO:0002576)	0.7931091406493207	0.27525964674381387	1.0560803110334391	15.35%	ACTN2;CFD;IGF2;VWF;PDGFB;F13A1;CLEC3B;APOA1;CD36;A2M;ITIH4;F5
response to organonitrogen compound (GO:0010243)	0.7926474999208343	0.3747021511807467	1.0560349307521086	2.71%	RNF5;GPIHBP1
regulation of protein tyrosine kinase activity (GO:0061097)	0.7924139921725752	0.34135574273987795	1.0559018606728003	20.38%	DOK7;PDGFB;ACE;CSF1R;DLG4;EFNA1;GPRC5B
regulation of macromolecule metabolic process (GO:0060255)	0.7929224990361727	0.26975190316489167	1.0554806415264582	27.04%	FLOT1;TAPBP;APLNR;TRIM26;ZNF513;PROX1;TRIM39;BMI1;AIF1;TRIM27;TFEB;PCBP4;TCF19;GNB3;APOE;HMG20B;ATP1B1;NOVA2
protein alkylation (GO:0008213)	0.7730474532292017	-0.36999311768754306	-1.055232042818959	63.05%	EEF1AKMT1;METTL22;PRMT2;SNRPD3;LCMT1;SNRPB;PRMT1
long-term memory (GO:0007616)	0.7931366735039309	0.4466159725027173	1.0551580141578	32.59%	SLC2A4;APOE;KAT2A;NFATC4
protein phosphorylation (GO:0006468)	0.7925882178792611	0.24126949413260745	1.055153888139974	30.83%	MYLK3;BRD2;PINK1;WNK2;TNNI3K;CSNK1E;CAMK2B;CDK18;PDGFB;CLK2;FLT1;KDR;PKN3;MAP3K10;GTF2H4;DAPK2;PKDCC;MAP3K6;PDK4;PRKAR1B;CDK7;AKT1;ATP13A2;AKT3;STK19;FLT4;DYRK1B;IP6K3;CAMK2A;DDR1;CDK3;DMPK;MAPKAPK3;CSF1R;MAP4K2;WNT11;PKN1;ABI3;STK17A;EPHA3;FGR;AATK;MERTK;MARK2;MAPKAPK2;PRKACA;LIPE;MINK1;PIM3;PRKCH;MAP3K11;ACVRL1;MARK1;DAPK3;GSK3A;TGFB1;GRK5;RPS6KB2;PICK1;FASTK;CDK16;STRADB;GMFG;TAOK2;ULK3;MAST2;STK33;PDK2;TSSK3;ULK1;MKNK2;TYK2;STK11;PRKAG2;FES;PRKAA2;CSK;NRBP2
peptidyl-lysine acetylation (GO:0018394)	0.7926858564044371	0.46934058347093693	1.054883370482766	23.76%	BAG6;KAT5;KAT2A
cytoskeleton-dependent intracellular transport (GO:0030705)	0.7738201924468359	-0.28149977175138297	-1.0541758016065355	27.02%	MYO10;TUBA1C;HOOK3;CCDC186;CCDC88A;TUBA1B;TUBA1A
positive regulation of response to endoplasmic reticulum stress (GO:1905898)	0.7941292676394198	0.4347534904734877	1.0540498159952925	24.01%	BAG6;TMEM259;BAK1;USP13
negative regulation of cell differentiation (GO:0045596)	0.7936171078781599	0.25650710624414025	1.0540326716373396	36.54%	ANKRD2;IGF2;NOTCH4;DLL1;VASN;TBX5;MYOCD;ZBTB16;HEY1;WNT9A;GATA2;BMP5;BMP7;SEMA4D;CHRD;NELFB;TRPM4;EFNA1;HOPX;PKP2;TGFB1;LRP3;CCDC85B;NFKBIA;NR1H3;PPARG;SPRY2;LRP5;NR1H2;TBX3;GPER1;CHADL;PAF1;NOTCH1;SIRT2;GPS2;SPRY1
negative regulation of sprouting angiogenesis (GO:1903671)	0.7936374639907862	0.4643553789774163	1.0537947405546049	26.22%	ADAMTS9;SEMA6A;KLF2;EPN1
cellular response to nutrient levels (GO:0031669)	0.7936044463384753	0.30443106685115573	1.0535754951547673	30.50%	FAM107A;LPL;EHMT2;PDK4;TFEB;MAP1LC3A;SREBF2;WIPI1;RPTOR;PDK2;ULK1;SREBF1;PRKAA2
dicarboxylic acid biosynthetic process (GO:0043650)	0.7739173530301054	-0.4254011565282195	-1.0534638745775804	13.70%	MTHFD1L;GLS
pathway-restricted SMAD protein phosphorylation (GO:0060389)	0.7723433894612145	-0.39142076975501594	-1.0534164092432123	18.25%	GDF6;USP15;TGFBR1
regulation of macrophage differentiation (GO:0045649)	0.7714990935261218	-0.3726077453051637	-1.0530673067997542	22.18%	INHBA;PRKCA;CASP8;PTPN2;ID2
viral mRNA export from host cell nucleus (GO:0046784)	0.7939943855051812	0.4694687567069613	1.0529545025212799	1.10%	DDX39B
translocation of molecules into host (GO:0044417)	0.7939943855051812	0.4694687567069613	1.0529545025212799	1.10%	DDX39B
secondary alcohol biosynthetic process (GO:1902653)	0.7937260166120761	0.342124129867335	1.0528324952121009	20.67%	LSS;CES1;APOA1;TM7SF2;PMVK
organic acid transport (GO:0015849)	0.7936431996802432	0.30115166929866555	1.052639179837838	36.83%	SLCO2B1;SLC27A3;FOLR2;PDPN;GOT2;SLC25A10;SLC7A8;SLC25A11;SLC25A30;SLC38A3;SLC27A4;PPARD;SLC27A1;SLC7A2;SLC25A29;SLC43A1;ACSL1;RXRA;SLC26A6
lamellipodium assembly (GO:0030032)	0.7933895805350287	0.38975581474816856	1.0525245893396822	39.62%	DMTN;ABLIM2;S1PR1;PARVB;ABLIM3;RHOD;ABLIM1
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	0.7949505455696362	0.3149357858313166	1.0516621234135899	23.78%	PINK1;S100A9;S100A8;DAPK2;BCL2L1;NOC2L;SLC9A3R1;PPIF
regulation of GTPase activity (GO:0043087)	0.7948159798572121	0.2594960038124217	1.0514850248574443	33.11%	HRAS;ADRB1;CRK;RASIP1;RASGRP2;RAPGEF3;ARHGAP27;ITGA6;TGM2;CCL21;WNT11;EPHA3;RGS6;SEMA4D;RGS1;FGD5;EVI5L;BVES;RAPGEF1;GPSM1;EFNA5;CHN2;RGP1;CD40;PLXNB1;PLXND1;STMN3;SGSM3;ARHGAP44;ASAP3;ERBB2;AGRN
negative regulation of protein modification process (GO:0031400)	0.7946567557922245	0.3078160450407453	1.0513082093684627	33.98%	FXYD1;TPPP;KLHL31;MAPT;FKBP8;SNTA1;CADM4;TGFB1;CACTIN;BEX4;PRKAA2;INPP5K;PNKP
dorsal/ventral pattern formation (GO:0009953)	0.7944427282695634	0.5004578766804884	1.0511743764347428	41.36%	NBL1;ACVRL1;TBX20;FBXL15
organic cation transport (GO:0015695)	0.7950504433330596	0.40027305558028325	1.050688313230142	29.10%	SLC22A18;SLC25A42;SLC47A1;SLC22A5;SLC25A29
embryonic hemopoiesis (GO:0035162)	0.7946642233783032	0.4517626624970401	1.050619742939012	31.90%	KDR;TPO;FLT3LG;TAL1
mitochondrial fission (GO:0000266)	0.7943280922756494	0.4299371271016552	1.050531187033919	25.66%	MX1;MX2;DNM2;MTFP1
