Term	fdr	es	nes	gene %	lead_genes
negative regulation of leukocyte chemotaxis (GO:0002689)	0.3556594267222571	-0.5050090446085	-1.305881035109689	0.22%	GREM1;MIF
interleukin-27-mediated signaling pathway (GO:0070106)	0.3552506927591641	-0.46077588411682346	-1.305704291656616	15.37%	OASL;OAS1;OAS2;STAT1
regulation of platelet activation (GO:0010543)	0.4182203701525329	0.5068748315127557	1.30531176265004	33.58%	THBD;PDGFB;NOS3;C1QTNF1;PDGFA;PDGFRA;FCER1G;TLR4
GPI anchor biosynthetic process (GO:0006506)	0.3556349801768719	-0.34365886605178303	-1.3048940328460188	27.78%	PYURF;PIGF;PIGN;PIGP;DPM2;PIGK;PIGC;PIGL;PIGM
cellular response to interferon-gamma (GO:0071346)	0.4190791204580245	0.37228692670530394	1.304680359592963	21.14%	HLA-DRB1;HLA-DRA;CAMK2B;HLA-DRB5;IRF6;CX3CL1;HLA-DQB1;HLA-DPA1;CCL21;NCAM1;CAMK2A;CCL11;AIF1;VCAM1;HLA-F;HLA-E;HLA-DPB1;LGALS9
mRNA pseudouridine synthesis (GO:1990481)	0.3554664556945284	-0.5506114130434783	-1.3045540617570022	45.00%	PUS1;PUS7;DKC1;TRUB2;TRUB1
negative regulation of axon extension (GO:0030517)	0.4191571060119053	0.4780303705702464	1.304403288341837	22.30%	SEMA3G;SEMA6B;SEMA6C;SEMA6A;SEMA4D;SEMA5B;SEMA3F
protein autoprocessing (GO:0016540)	0.3556545250326524	-0.49041420158953125	-1.3039672285077613	30.68%	MYRF;SPRTN;CASP4;FAM111A
maintenance of protein location in extracellular region (GO:0071694)	0.4196392667820595	0.62213420135504	1.3039417526866741	9.98%	NBL1;DAND5
negative regulation of sprouting angiogenesis (GO:1903671)	0.4208312396542958	0.6434641758967425	1.3031867326004918	16.19%	KLF2;ADAMTS9;SEMA6A
regulation of protein processing (GO:0070613)	0.356850492986845	-0.4133813388061711	-1.3026492368320668	32.21%	RUNX1;SERPINE2;CHAC1;CCBE1;CLN3;BAG2;TMEM59
regulation of anion transport (GO:0044070)	0.4216178957462999	0.6398145336980814	1.3025970816280381	8.55%	CES1;CA2
non-motile cilium assembly (GO:1905515)	0.3564487686637026	-0.42692046227056424	-1.3024802793760681	57.39%	TMEM107;ARL13B;CEP250;TTC8;IFT122;FUZ;TMEM80;BBS1;TOGARAM1
cholesterol transport (GO:0030301)	0.4221818453589277	0.4305312976749907	1.3021167046737199	16.48%	CD36;ABCA8;CES1;APOA1;ABCG1;APOB;ABCA1
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	0.42205101004191325	0.42752194077233235	1.301912687252873	20.84%	DMTN;APOA1;MYOC;PDPN;FBLN1;LIMS2;KANK1
energy derivation by oxidation of organic compounds (GO:0015980)	0.4218232640254019	0.5241630008295988	1.3017698158393258	26.49%	COX4I2;PPARGC1A;NR4A3;COQ10A;ACADVL
regulation of peptidyl-lysine acetylation (GO:2000756)	0.42164519130228034	0.6485208495543071	1.3016020642797557	23.93%	KLF15;MYOCD;PRKAA2
long-chain fatty acid import into cell (GO:0044539)	0.42111156047064774	0.5980474899860768	1.3016004712511295	30.31%	CD36;ACSL1;SLC27A1;SPX
positive regulation of cell motility (GO:2000147)	0.42066657692425485	0.3372031230790571	1.3015531810136105	26.91%	FAM107A;CDH5;PECAM1;INSR;FLT1;KDR;MYOC;SEMA3G;NTN1;SEMA6B;CCL21;PDGFB;PDPN;SEMA6C;SPOCK2;CCL11;AIF1;F10;WNT11;RHOD;FGR;SEMA6A;SEMA4D;SH3RF2;PIK3R3;SEMA5B;SNAI1;GCNT2;CTSH;SEMA3F;VSIR;PDGFD;CSF1R;SYNE2;PDGFA;PDGFRA;PDGFRB;ZNF703
glomerular filtration (GO:0003094)	0.4224214152866043	0.6360547232517852	1.3004922818585327	7.35%	CD34;SULF2
negative regulation of smooth muscle cell differentiation (GO:0051151)	0.4229772270591864	0.6011858764187036	1.2999941835706461	25.93%	PDGFB;NFATC1;RBPMS2;FOXO4
retrograde protein transport, ER to cytosol (GO:0030970)	0.3605747185705623	-0.5008379610418267	-1.2991105939805163	14.70%	HM13;DERL2;SEC61B
regulation of BMP signaling pathway (GO:0030510)	0.4245550256346134	0.39513656303900885	1.2990023111141777	16.66%	HTRA3;NBL1;CDH5;ACVRL1;CHRD;TBX20;DAND5;PCSK6;VWC2;RBPMS2
chemokine-mediated signaling pathway (GO:0070098)	0.4245941011429322	0.5283383843212456	1.2987305484078744	19.06%	CX3CL1;ACKR3;CCL21;CCL11;CXCL2
negative regulation of receptor-mediated endocytosis (GO:0048261)	0.3606841914476995	-0.44027386705017363	-1.2985658749345375	35.40%	APOC1;WDR54;ANKRD13A;PSEN1;ARF6;MTMR2;SDCBP
regulation of granulocyte differentiation (GO:0030852)	0.42744374652853095	0.6372250361297752	1.2971906959277462	12.08%	TESC;C1QC;HCLS1
primary alcohol metabolic process (GO:0034308)	0.4281795469294943	0.5982478781785621	1.296630027719869	15.53%	ADH1B;DHRS3;ADH1C
regulation of GTPase activity (GO:0043087)	0.4282213020554311	0.3531497252792543	1.296353778831165	21.23%	ADRB1;RASIP1;RASGRP2;CX3CL1;ARHGAP27;CCL21;FGD5;PRKG1;CD40;RGS16;CCL11;WNT11;CHN2;EPHA3;ARHGAP44;RGS6;TBC1D7;SEMA4D;RGS1;TGM2;RAPGEF3;PLXNB1;DAB2IP
RNA polymerase II preinitiation complex assembly (GO:0051123)	0.3639816139873	-0.5332880434782609	-1.2958912909904987	46.73%	DR1;GTF2A2;GTF2B;TAF12;TAF7
GPI anchor metabolic process (GO:0006505)	0.3636619918080752	-0.3689511007868681	-1.29565747138824	27.78%	PYURF;PIGF;PIGN;PIGP;DPM2;PIGC;PIGL;PIGM
tRNA methylation (GO:0030488)	0.36370041061074826	-0.5140139289960931	-1.2951587129443336	48.67%	METTL6;METTL1;FTSJ1;MTO1;TRMT112;TRMT61B
positive regulation of lamellipodium assembly (GO:0010592)	0.36353627956309537	-0.4366971999446439	-1.2948216733543383	32.04%	RAC2;ACTR3;ARPC2;ACTR2;NCKAP1;CDC42
2-oxoglutarate metabolic process (GO:0006103)	0.43120108187902595	0.5141028595018553	1.2947812319301324	35.11%	ADHFE1;GOT1;OGDH;IDH2;GOT2;PHYH;D2HGDH
cAMP metabolic process (GO:0046058)	0.43068741734529675	0.5888894444564388	1.294768882680151	3.60%	ADCY5;ADCY4
cellular response to catecholamine stimulus (GO:0071870)	0.4324193677188635	0.5053584629206334	1.2937265700988556	16.99%	RYR2;KCNQ1;NR4A3;TGM2
positive regulation of transcription of Notch receptor target (GO:0007221)	0.43292700873588896	0.5260759006969645	1.293236852613634	4.31%	NOTCH3;HEYL;NOTCH4
cellular response to BMP stimulus (GO:0071773)	0.43476193056602264	0.40697800555621155	1.292148681632641	17.02%	TGFB3;ACVRL1;TMEM100;RGMA;USP9Y;BMP5;BMP6;BMP7;SCX
regulation of glucose metabolic process (GO:0010906)	0.43455742488417176	0.5109939880987331	1.2919820686893035	25.52%	PDK4;GNMT;RORC;RORA;MLYCD;PDK2
glial cell development (GO:0021782)	0.43462015009922084	0.539857729436132	1.291698038902238	13.17%	S100A9;DLL1;TPPP
negative regulation of macrophage derived foam cell differentiation (GO:0010745)	0.43537950848968093	0.541059969410213	1.2911013984054664	35.84%	ABCG1;ABCA1;ABCA5;PPARA;NFKBIA;NR1H3
cardiocyte differentiation (GO:0035051)	0.43537323662105126	0.5765726628240259	1.2908616016855121	28.73%	NKX2-5;MYOCD;GATA6;AKAP13;KDM6B
retinoic acid receptor signaling pathway (GO:0048384)	0.4359328223573412	0.6241855577503316	1.2903560217744368	22.20%	RXRG;RARB;RXRB
focal adhesion assembly (GO:0048041)	0.4356167698422636	0.5530139821597213	1.290263622852078	1.14%	ACTN2;SORBS1
negative regulation of cell-cell adhesion mediated by cadherin (GO:2000048)	0.4357463996590631	0.6081293266584618	1.2899588478287092	13.61%	NOTCH4;RGCC;BMP6
neutrophil migration (GO:1990266)	0.43586947942628845	0.42454715500484025	1.2896765323120152	21.38%	S100A9;PECAM1;CX3CL1;S100A8;CCL21;CCL11;ITGB2;CXCL2;CXADR
regulation of translation (GO:0006417)	0.3700349136972003	-0.22394728745175754	-1.289638407915694	36.93%	TYMS;IL6;DHFR;RPS27L;EIF4E;DAPK1;RPS6KA1;VIM;THBS1;SHMT1;EIF2AK2;NPM1;CNOT7;SYNCRIP;MAPKAPK5;PUS7;EIF6;RBM3;PRKDC;ENC1;NSUN3;SHMT2;MRPL13;OGFOD1;IGF2BP2;NCL;EIF2B2;NCBP1;RPS3;PUM3;ELAVL1;EIF4E2;RPL26;TCOF1;DHX9;GSPT1;METTL14;CAPRIN1;RPS4X;CNOT9;MTPN;RACK1;HNRNPD
negative regulation of cell population proliferation (GO:0008285)	0.4361768256043032	0.3250333719980857	1.289265564520057	26.34%	APOD;AZGP1;NDRG4;TESC;CDKN1C;WNK2;FABP3;TBX5;HSPA1A;OGN;DLL4;DLL1;IRF6;TGFB3;ACVRL1;SSTR5;CBFA2T3;SOX7;RGCC;SFRP5;PROX1;MYOCD;IGFBP5;HSPA1B;NOS3;PDPN;PTPRU;BTG2;AVPR2;WNT9A;BMP5;MN1;AIF1;FBLN1;COL4A3;RERG;AR;ADRA1A;PODN;TP53I11;TNS2;MTSS1;PLXNB1;DAB2IP;PTGIR;AXIN2;SMAD6;GATA6;KLF4;CLMN;HES1;ANG;COL18A1;NACC2;FOXO4;PLPP1;RPS6KA2;IGFBP3
regulation of plasminogen activation (GO:0010755)	0.37368125058245727	-0.5007124911096904	-1.2866929898227737	12.35%	RUNX1;SERPINE1;SERPINE2;THBS1;ENO1
positive regulation of carbohydrate metabolic process (GO:0045913)	0.44153730600185653	0.5704376583121089	1.286552768127062	23.93%	INSR;PDGFB;PFKFB2;PRKAA2
central nervous system neuron differentiation (GO:0021953)	0.442374771108362	0.5953693326727956	1.285925034961951	18.36%	PROX1;MAPT;NR4A2
carboxylic acid transport (GO:0046942)	0.37428930197947735	-0.3415229071852886	-1.2857832098590771	22.14%	SLC16A3;SLC7A5;SLC1A5;SLC6A9;SLC16A2;SLC36A4;CLN3;SLC7A1;SLC3A2
autophagy of peroxisome (GO:0030242)	0.37496216555356565	-0.537703804347826	-1.2848654761982434	46.29%	PIK3C3;SQSTM1;MAP1LC3B;ACBD5;NBR1
outflow tract septum morphogenesis (GO:0003148)	0.4444509061873573	0.5126834682993272	1.2847420752130505	38.52%	NKX2-5;TBX20;TBX2;SMAD6;GATA6;ZFPM2;TGFBR2;ENG
amide transport (GO:0042886)	0.4445336316118166	0.4890145252195292	1.2844544550349504	29.98%	SLC14A1;FOLR2;PDPN;CPTP;PLTP;SLC27A1;TAP1
blood vessel endothelial cell migration (GO:0043534)	0.4440122545725999	0.45159440357951547	1.2844386129972496	17.85%	SOX18;CDH5;KDR;NR4A1;EGR3;PIK3R3
regulation of dendrite development (GO:0050773)	0.44346951282074076	0.46495630208628824	1.2844376084913325	23.84%	COBL;PACSIN1;BMP5;BMP7;SEMA4D;VLDLR;DAB2IP;MARK1
melanosome localization (GO:0032400)	0.3751618749491441	-0.45435030098201057	-1.2842548305240982	37.79%	RAB27B;RAB27A;VPS33A;BBS7;RAB11A;BLOC1S6
phosphatidylserine metabolic process (GO:0006658)	0.44493993426078765	0.47556534730950617	1.283513437192561	6.75%	PLA2G5;PLA2G2A;PLA2G4B
positive regulation of protein phosphorylation (GO:0001934)	0.44448466030958	0.32672148495282893	1.283467992410464	23.35%	CD74;HLA-DRB1;AGT;RAMP3;CCND2;VTN;PECAM1;LIMCH1;APLNR;EFNA1;INSR;SH2D3C;THBS4;KDR;TGFB3;ACVRL1;GH1;VEGFD;SLCO3A1;CX3CL1;CCL21;PDGFB;CD40;FLT4;HCLS1;FGF18;BMP5;FGF7;BMP6;INHBB;BMP7;AGER;SEMA4D;PIK3R3;IGF2;TNFRSF14;RAPGEF3;MAPRE3;TEK;FLOT1;AXIN2;PDGFD;IL6R;FAXDC2
proteoglycan biosynthetic process (GO:0030166)	0.37567859693605726	-0.4450982469863942	-1.2833624552313176	18.60%	EXT1;UGDH;CHST11;CHST12
neurotransmitter transport (GO:0006836)	0.4442581616927606	0.4154877835687407	1.2833259173388667	26.20%	ATP1A2;PPFIA4;SYN1;TSPOAP1;CPLX1;RAB3A;SLC1A3;SLC29A2;LIN7A
synaptic vesicle cycle (GO:0099504)	0.4439707609917044	0.48857100190027103	1.2832190404274713	19.82%	CPLX3;SYNDIG1;SYT7;CPLX1;RAB3A
positive regulation of leukocyte degranulation (GO:0043302)	0.4439244672434259	0.5865601799888307	1.2830198292287702	29.26%	FGR;ITGB2;HLA-F;GAB2
transcription, DNA-templated (GO:0006351)	0.37574306065597013	-0.2118579022762166	-1.2828713376209997	34.52%	POLR2F;TRIP13;E2F1;GTF2H5;TTF2;TAF1B;TAF1A;POLR3G;TP53;ELOC;PTMA;TCEA1;DEK;NFE2L3;NOCT;CCNK;POLR2K;POLR3K;TFDP1;CCNH;POLR2D;POLR2G;ERCC2;TFAM;DDX21;TAF2;GTF2A2;GTF2H3;CBFB;TBPL1;SSRP1;PWP1;MNAT1;PKNOX1;NCBP1;GTF2A1;RBMX;SUPT16H;GTF2E2;GTF3C4;POLR3H
peptide cross-linking (GO:0018149)	0.44409183371302224	0.5468388494253418	1.2826850969476737	16.99%	DSP;F13A1;KRT1;TGM2
negative regulation of MAP kinase activity (GO:0043407)	0.4437618021162516	0.4202787148505679	1.2825978094146122	27.85%	AGT;SPRY1;CAV3;NPPA;BMP7;DUSP1;DAB2IP;HIPK3;RGS2;IRAK3
positive regulation of protein kinase C signaling (GO:0090037)	0.4442459540667067	0.5915094239343217	1.2821580477403614	16.07%	CD40;FLT4;WNT11;ADRA1A
adenine nucleotide transport (GO:0051503)	0.37645911042980323	-0.3943508698691336	-1.2819496833711088	17.87%	SLC17A9;ABCC4;SLC25A17;SLC19A1;SLC25A24;LRRC8D
regulation of oxidative phosphorylation (GO:0002082)	0.444580297326816	0.5562000595625851	1.2817599579338799	0.29%	COX7A1
regulation of macrophage differentiation (GO:0045649)	0.37669192982363625	-0.4493222017658981	-1.281308560029389	22.42%	INHBA;LIF;CASP8;PRKCA;PTPN2;FADD
negative regulation of phosphate metabolic process (GO:0045936)	0.3765713351594308	-0.4079517609841118	-1.2809619789181306	14.24%	CDKN2A;INHBA;DYNLL1;TP53;CDKN2C
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	0.44709182449511997	0.3765587842496587	1.280387363337917	16.66%	HTRA3;NBL1;SPRY1;ASPN;HSPA1A;CHRD;CILP;DAND5;ADAMTSL2;PRDM16;VWC2;RBPMS2
regulation of amyloid-beta formation (GO:1902003)	0.44744933331812514	0.5154212346511534	1.2799735888986263	44.24%	EFNA1;ABCG1;IFNGR1;ABCA2;GSAP;CLU;RTN2;APOE
regulation of peptidyl-cysteine S-nitrosylation (GO:2000169)	0.4474042968865699	0.6208494015825927	1.27973574088747	18.26%	DMD;ACE;SNTA1
toll-like receptor 3 signaling pathway (GO:0034138)	0.3778960836521488	-0.5422217298432022	-1.2796442903597465	22.42%	OAS1;CASP8;SCARA3;FADD
lung development (GO:0030324)	0.44742927452230963	0.47739442428804824	1.2794632436409963	14.51%	PROX1;PDPN;FGF7;ABCA3;WNT11
superoxide metabolic process (GO:0006801)	0.44689056473808925	0.5341046319339547	1.2794624130340015	27.37%	NOS3;NOXA1;NCF4;SOD3;PRDX2
adipose tissue development (GO:0060612)	0.447781242193668	0.5856982315391264	1.2788263332796963	18.87%	RORC;ZNF516;DYRK1B
cAMP-mediated signaling (GO:0019933)	0.4473827112320846	0.4921535406834168	1.278759079216464	29.80%	PDE3A;AKAP6;PDE2A;RAPGEF3;PDE4D;PDE7A
positive regulation of endothelial cell proliferation (GO:0001938)	0.44829082109952545	0.3742282277252659	1.2781288412147054	21.47%	APLNR;NRARP;THBS4;EGFL7;KDR;VEGFD;NR4A1;PROX1;PDGFB;FLT4;CCL11;EGR3;IGF2;TNFSF12;STAT5A;TEK
regulation of regulatory T cell differentiation (GO:0045589)	0.37972864927867633	-0.4180274321959869	-1.2779108445099117	17.33%	FANCA;RUNX1;DUSP10;MDK
acute inflammatory response (GO:0002526)	0.4484686615064277	0.493526886370103	1.2778005955008427	24.42%	HPR;MYLK3;C2CD4B;ITIH4;IL6R;SIGIRR
protein peptidyl-prolyl isomerization (GO:0000413)	0.37987232431943635	-0.4599949585388324	-1.2773657734996664	37.26%	PPIA;FKBP1A;PPIH;FKBP4;PPIB;PPIE
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	0.4492928250401668	0.5166594846065322	1.2771534644315952	14.73%	HSPA1A;UNC5B;HSPA1B;EYA1
regulation of intracellular transport (GO:0032386)	0.44994322334144526	0.5480123532025727	1.2766122695628097	3.29%	MYBPC3;CRYAB
positive regulation of chondrocyte differentiation (GO:0032332)	0.44959666794284503	0.6258127476359486	1.276514845653844	14.39%	ZBTB16;ACVRL1;PKDCC
negative regulation of cell differentiation (GO:0045596)	0.4494734348697219	0.34219528369616814	1.2763284816251916	37.26%	SPRY1;TBX5;NOTCH4;EFNA1;PKP2;ANKRD2;DLL1;ZBTB16;HEY1;CHRD;CHADL;FOXO1;MYOCD;WNT9A;BMP5;ABCG1;BMP7;RORA;ABCA1;SEMA4D;LRP3;IGF2;DAB2IP;SMAD6;HES1;JAG1;ZFP36L2;HOPX;ADAMTS7;ABCA5;PPARA;NFKBIA;ZFPM2;TRPM4;GPER1;LRP5;NOTCH1;TRIB2;BBS12;NR1H3;RUNX1T1;PTK2B
liver development (GO:0001889)	0.3812869510135798	-0.3658275799444772	-1.2759284126787183	11.73%	E2F7;IL6;AURKA;MET;ANXA1
activation of protein kinase A activity (GO:0034199)	0.45002519034105876	0.5203415542057388	1.2758385327257495	3.60%	ADCY5;ADCY4
cardiolipin metabolic process (GO:0032048)	0.4499407339264498	0.5575781707527012	1.2756283410627685	29.02%	PLA2G5;PLA2G6;HADHB;SLC27A1;HADHA
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	0.381579800304975	-0.4217667239130486	-1.2751864882188826	16.60%	THY1;LPXN;PTPN2
regulation of T cell proliferation (GO:0042129)	0.45052956661534127	0.44120772809914943	1.2750923620645809	20.43%	HLA-DRB1;VSIG4;HLA-DPA1;HLA-DMB;AIF1;VCAM1;HLA-DPB1
positive regulation of T cell differentiation (GO:0045582)	0.45077088055694303	0.5069762852894829	1.2747577204933287	1.61%	HLA-DRB1;HLA-DRA
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	0.45113615565956927	0.5153317930210474	1.2743245096723514	7.35%	SMOC2;SPRY1;SULF2
protein heterooligomerization (GO:0051291)	0.45214538442222996	0.525409272187302	1.2735828684907273	31.43%	HSD17B8;KRT1;TMEM120A;PKD1;KRT10
cellular response to lipid (GO:0071396)	0.45259364198771146	0.3415391105639326	1.2731225746264543	21.40%	PDK4;LPL;AQP1;ATP1A2;ADCY5;RAMP3;TESC;ATP1A3;FES;MEF2C;RORC;WNT9A;WNT11;EPHA3;AR;WNT6;RORA;ZFP36;CXCL2;DAB2IP;CD14
regulation of interleukin-10 production (GO:0032653)	0.45326023363259227	0.4401020894875595	1.2725596500488652	22.52%	HLA-DRB1;CD34;DLL1;TYROBP;AGER;LGALS9;VSIR
regulation of cAMP-mediated signaling (GO:0043949)	0.4531200991934127	0.5071649533183287	1.272386315444383	29.27%	PDE3A;APLNR;PDE2A;PDE4D;RASD2
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	0.4555672038090268	0.4264410131121538	1.2710114752161707	27.81%	RAMP3;GNG7;RGS11;CAMK2A;RGS16;RGS6;GRK5;FNTB;RGS2;C3
regulation of fatty acid metabolic process (GO:0019217)	0.456116148164548	0.49121852006034444	1.2705018893150852	3.28%	PDK4;FABP3
regulation of alcohol biosynthetic process (GO:1902930)	0.3879128421251055	-0.46788078759257734	-1.2704271547127752	22.84%	SEC14L2;RAN;MBTPS2;KPNB1
myelination (GO:0042552)	0.45685054280816473	0.42108651509146555	1.2699191368074099	28.24%	MYOC;LGI4;NFASC;AMIGO1;TPPP;CXCR4;MAL;PLP1;CMTM8;GPC1;MPZ
acylglycerol metabolic process (GO:0006639)	0.45709272109773563	0.5072006887019047	1.2695680023837905	8.47%	LPL;CAV3;DGKG
negative regulation of cholesterol storage (GO:0010887)	0.45857438917027715	0.5372678000267928	1.2686817073056493	16.48%	CES1;ABCG1;ABCA1
positive regulation of glucose import (GO:0046326)	0.46034893816814304	0.5402663668881712	1.2676648572848774	5.23%	SORBS1;INSR
regulation of inflammatory response (GO:0050727)	0.4599213666439421	0.3408774169293666	1.2676140342308952	8.94%	LPL;AGT;S100A9;CDH5;APOA1;PLA2G2A;ACE2;PTGIS;CX3CL1;GPR4;IL33;S100A8;BCL6B
regulation of cartilage development (GO:0061035)	0.45967160607491575	0.5491846854540933	1.2674857371419637	17.02%	ZBTB16;WNT11;SCX
regulation of steroid metabolic process (GO:0019218)	0.45952741030745275	0.5251242326280238	1.2673130812969065	30.09%	EPHX2;RORC;ABCG1;RORA;ACADVL;ASAH1
positive regulation of endothelial cell migration (GO:0010595)	0.4595717077234598	0.3707674403620762	1.2670333417476791	21.47%	AGT;SMOC2;KDR;PROX1;PDGFB;NOS3;CD40;FLT4;FGF18;RHOB;ANXA3;STAT5A;TEK
regulation of neutrophil chemotaxis (GO:0090022)	0.46239090496995777	0.47843303073213195	1.2654820781654763	10.30%	CD74;THBS4;DAPK2;CCL21
regulation of insulin secretion (GO:0050796)	0.4618950064673867	0.3940950323506518	1.2654631617405814	34.89%	ADCY5;SSTR5;SYT7;KCNJ11;KCNA5;ADRA2C;INHBB;RAPGEF4;RAPGEF3;CACNA1C;ITPR1;SIRT4;NR1D1;MIDN;IRS2;GPER1;LRP5;HADH
positive regulation of T cell receptor signaling pathway (GO:0050862)	0.39512454196423324	-0.5194599206856007	-1.2651674136704292	32.72%	IKBKG;BCL10;RPS3;RAB29
myotube differentiation (GO:0014902)	0.46292662286240427	0.5890054947814449	1.2647474806761692	11.05%	ADAMTS15;CACNA1H;MEF2C
negative regulation of cell migration (GO:0030336)	0.46256098588519157	0.35037081278666005	1.2646563822371937	26.69%	CD74;NDRG4;LIMCH1;TBX5;CLDN5;ACVRL1;CX3CL1;CHRD;ATP1B2;NGFR;ARHGAP4;IGFBP5;PTPRU;WNT11;PODN;RHOB;KANK1;DAB2IP;BST2;TPM1;JAG1;IGFBP3;SULF1
regulation of oligodendrocyte differentiation (GO:0048713)	0.4626852916520262	0.5626128337580019	1.26435784906443	23.26%	DAAM2;CXCR4;TMEM98;HES1
positive regulation of pseudopodium assembly (GO:0031274)	0.4653397895739045	0.5732595329267688	1.2626425374444668	10.30%	CDC42EP5;CCL21
regulation of pseudopodium assembly (GO:0031272)	0.4653397895739045	0.5732595329267688	1.2626425374444668	10.30%	CDC42EP5;CCL21
taurine metabolic process (GO:0019530)	0.46551870191855665	0.6189511640892624	1.262328545845759	28.32%	CDO1;STAT5A;GHR;CSAD
regulation of androgen receptor signaling pathway (GO:0060765)	0.465914432272163	0.4715929971810113	1.2619031504290092	15.26%	HEYL;KDM5D;AR
receptor metabolic process (GO:0043112)	0.46659209871489254	0.40490422436230805	1.2613562046689981	17.61%	CD36;RAMP3;ACKR3;RAMP1;CALCRL;ITGB2;RAMP2
positive regulation of intracellular protein transport (GO:0090316)	0.40065638334055803	-0.22632265742321275	-1.2611509595118922	13.98%	CEMIP;PMAIP1;GTSE1;E2F1;KIF20B;ECT2;RAC2;PRR5L;CASP8;MTCL1;TP53;RAN;ZDHHC2;YWHAZ
regulation of cell differentiation (GO:0045595)	0.4665851136052393	0.34545228055334265	1.2611286274597842	18.53%	KLHL41;HEY2;NOTCH4;DLL1;HEY1;FES;BCL6B;CASZ1;MAFB;RORC;SPOCK2;PLEKHB1;EPHA3;AR;LTBP4;IGF2;CEBPD
cell junction organization (GO:0034330)	0.46653948729059785	0.3836070858994389	1.2609065790502654	22.31%	C1QA;TGFB3;PPFIA4;MAPT;MYOT;PPFIBP2;ELFN1;LIMS2;SNCG;CXADR;FLNC
inner mitochondrial membrane organization (GO:0007007)	0.4013622786350207	-0.39136348180890856	-1.2601929947327273	60.95%	TIMM8A;UQCC3;TIMM10;TMEM11;SAMM50;SPG7;AFG3L2;TIMM8B;NDUFA13;IMMT;GHITM
regulation of gene expression (GO:0010468)	0.4727646871246704	0.30761924083117037	1.2578938834445383	18.55%	ACTC1;ACTA1;PTP4A3;MYOM1;CD74;CD36;TTN;PERM1;BTNL9;SOX18;RAMP3;TESC;RBM20;CDH5;CD34;HEY2;CLDN5;HSPA1A;APLNR;INSR;DLL4;ACE2;RNF207;SLC26A9;KDR;HEY1;ANK2;PPARGC1A;ACVRL1;BMI1;SOX7;TYROBP;SOX17;CILP;IL33;EPHX2;NFIA;ANK3;BCL6B;CASZ1;RGCC;PROX1;DNAJA4;HSPA1B;MAFB;PDGFB;MAPT;MEF2C;TRIM39;NOS3;HAND2;NR0B2;HCLS1;FGF18;LYL1;AVPR2;AIF1;FGF7;BMP6;GATA4;SEC16B;PER1;CCDC3;ESRRG;WNT11;AR;SPI1;BMP7;ZNF117;ZNF516;NKAPL;OLFM1;ZBED1;WNT6;RORA;SCX;LRP3;RAMP2;NOVA2;PIK3R3;PDE2A;PEG3;IGF2;PPARGC1B
cellular modified amino acid catabolic process (GO:0042219)	0.47491142759509625	0.5131559311372339	1.2566889874818377	30.92%	PRODH;HOGA1;GGT5;ABHD16A;ALDH4A1;GOT2
regulation of cell migration (GO:0030334)	0.4745299067581712	0.31500267673377946	1.2566106719191832	26.91%	CD74;FAM107A;CDH5;PECAM1;LIMCH1;TBX5;CLDN5;CAMK2B;INSR;FLT1;KDR;MYOC;ACVRL1;CX3CL1;CHRD;SEMA3G;NGFR;SEMA6B;ARHGAP4;IGFBP5;ACE;PDGFB;PDPN;PHACTR1;PTPRU;CAMK2A;SEMA6C;FGF18;CCL11;AIF1;F10;FGF7;WNT11;RHOD;FGR;SEMA6A;SEMA4D;ROBO4;SH3RF2;PIK3R3;SEMA5B;PODN;RHOB;SNAI1;NEXN;GCNT2;KANK1;PLXNB1;BST2;CTSH;SEMA3F;VSIR;PDGFD;CSF1R;TPM1;JAG1;SYNE2;PDGFA;PDGFRA;PDGFRB;SULF1;ZNF703
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	0.4062492631492563	-0.2868209471310497	-1.256526646711276	15.99%	E2F1;RPS27L;CHEK2;BRCA1;TP53;MSH2;MSH6;BAX
cellular response to nutrient levels (GO:0031669)	0.4743416608322772	0.4041149207428953	1.2564476058573133	26.78%	PDK4;LPL;FAM107A;RRAGD;FOXO1;INHBB;ULK1;PRKAA2;PDK2;TFEB
negative regulation of cell adhesion (GO:0007162)	0.47490142432213406	0.3742928519415108	1.2559351837189856	34.35%	DMTN;ACVRL1;CX3CL1;ARHGDIG;FBLN1;SEMA6A;SEMA4D;DUSP1;GCNT2;PLXNB1;JAG1;JAM3;PLXNA2;FZD4;SPINT2;ARHGDIB;NOTCH1
positive regulation of DNA-binding transcription factor activity (GO:0051091)	0.4754858214331818	0.3312213941596016	1.2554304808538654	18.84%	CD36;AGT;S100A9;HSPA1A;ABRA;PPARGC1A;SLCO3A1;CX3CL1;S100A8;RGCC;MYOCD;HSPA1B;CD40;JUP;HCLS1;CAMK2A;PRKCH;CAPN3;EDA;AR;AGER;LPAR5;PPARGC1B;ANXA3
